department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ART;331;"Intermediate Ceramics I";0001;STU;4435;Fr 9:00AM - 11:00AM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012
ART;332;"Intermediate Ceramics II";0001;STU;6193;Fr 9:00AM - 11:00AM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012
ART;351;"Intermediate Drawing I: The Figure";0001;STU;6102;Fr 9:00AM - 11:00AM;Drawing Studio 1 - G;James P Flahaven;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Drawing Studio 1 - G;James P Flahaven;09/04/2012 - 12/21/2012
ART;362;"Intermediate Painting: Mixed Media";0001;STU;6194;TuTh 4:10PM - 6:40PM;Academy 201 - G;James P Flahaven;09/04/2012 - 12/21/2012
ART;371;"Intermediate Photography";0001;STU;5537;MoWe 4:10PM - 6:40PM;Robie/Andrews 5 - G;Jennifer C McDermott;09/04/2012 - 12/21/2012
ART;382;"Experimental Printmaking";0001;STU;6196;MoWe 1:00PM - 3:30PM;Print 100 - G;Damir Porobic;09/04/2012 - 12/21/2012
ART;400;"Internship in the Visual Arts";0012;RSG;4437;TBA;TBA;Jan M Piribeck;09/04/2012 - 12/21/2012
ART;407;"Advanced Problems in Art";0001;STU;4438;TBA;TBA;Staff;TBA
ART;408;"Independent Study in Art";0003;IND;4439;TBA;TBA;Staff;TBA
ART;420;"Advanced Studio in Digital Art I";0001;STU;6198;Fr 9:00AM - 11:00AM;John Mitchell Center 265 - G;Damir Porobic;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;John Mitchell Center 265 - G;Damir Porobic;09/04/2012 - 12/21/2012
ART;421;"Advanced Studio in Digital Art II";0001;STU;6199;Fr 9:00AM - 11:00AM;John Mitchell Center 265 - G;Damir Porobic;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;John Mitchell Center 265 - G;Damir Porobic;09/04/2012 - 12/21/2012
ART;431;"Advanced Ceramics I";0001;STU;4440;Fr 9:00AM - 11:00AM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012
ART;432;"Advanced Ceramics II";0001;STU;4441;Fr 9:00AM - 11:00AM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012
ART;441;"Advanced Studio in Book Arts";0001;LEC;9215;MoWe 8:00AM - 10:30AM;Luther Bonney 424 - P;Rebecca Goodale;09/04/2012 - 12/21/2012
ART;451;"Advanced Drawing I";0001;STU;4442;Fr 9:00AM - 11:30AM;Academy 201 - G;George Burk;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Academy 201 - G;Staff;09/04/2012 - 12/21/2012
ART;452;"Advanced Drawing II";0001;STU;4443;Fr 9:00AM - 11:30AM;Academy 201 - G;George Burk;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Academy 201 - G;Staff;09/04/2012 - 12/21/2012
ART;461;"Advanced Painting I";0001;STU;4444;Fr 9:00AM - 11:30AM;Academy 201 - G;George Burk;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Academy 201 - G;Staff;09/04/2012 - 12/21/2012
ART;462;"Advanced Painting II";0001;STU;4445;Fr 9:00AM - 11:30AM;Academy 201 - G;George Burk;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Academy 201 - G;Staff;09/04/2012 - 12/21/2012
ART;471;"Advanced Photography I";0001;STU;4446;Fr 9:00AM - 11:30AM;Robie/Andrews 5 - G;Rose Marasco;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Robie/Andrews 5 - G;Rose Marasco;09/04/2012 - 12/21/2012
ART;472;"Advanced Photography II";0001;STU;4447;Fr 9:00AM - 11:30AM;Robie/Andrews 5 - G;Rose Marasco;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Robie/Andrews 5 - G;Rose Marasco;09/04/2012 - 12/21/2012
ART;481;"Advanced Printmaking I";0001;STU;4448;Fr 9:00AM - 11:00AM;John Mitchell Center 265 - G;Damir Porobic;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;John Mitchell Center 265 - G;Damir Porobic;09/04/2012 - 12/21/2012
ART;482;"Advanced Printmaking II";0001;STU;4449;Fr 9:00AM - 11:00AM;John Mitchell Center 265 - G;Damir Porobic;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;John Mitchell Center 265 - G;Damir Porobic;09/04/2012 - 12/21/2012
ART;491;"Advanced Sculpture I";0001;STU;4450;Fr 9:00AM - 11:30AM;Robie/Andrews 3 - G;Duncan A Hewitt;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Robie/Andrews 3 - G;Duncan A Hewitt;09/04/2012 - 12/21/2012
ART;492;"Advanced Sculpture II";0001;STU;4451;Fr 9:00AM - 11:30AM;Robie/Andrews 3 - G;Duncan A Hewitt;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Robie/Andrews 3 - G;Duncan A Hewitt;09/04/2012 - 12/21/2012
ASL;101;"Beginning American Sign Language I";0001;LEC;4452;Th 5:00PM - 8:30PM;Luther Bonney 509 - P;Lenore Boerner;09/04/2012 - 12/21/2012
ASL;101;"Beginning American Sign Language I";0002;LEC;4453;MoWe 8:15AM - 10:00AM;Payson Smith 306 - P;Christopher J Walsh;09/04/2012 - 12/21/2012
ASL;101;"Beginning American Sign Language I";0003;LEC;6124;TuTh 8:15AM - 10:00AM;Bailey 206 - G;Christopher J Walsh;09/04/2012 - 12/21/2012
ASL;101;"Beginning American Sign Language I";0004;LEC;4454;MoWe 10:15AM - 12:00PM;Payson Smith 306 - P;Brenda Schertz;09/04/2012 - 12/21/2012
ASL;101;"Beginning American Sign Language I";0006;LEC;6396;TuTh 12:15PM - 2:00PM;Luther Bonney 502 - P;Roxanne Baker;09/04/2012 - 12/21/2012
ASL;201;"Intermediate American Sign Language I";0001;LEC;4455;TuTh 10:15AM - 12:00PM;Payson Smith 306 - P;Brenda Schertz;09/04/2012 - 12/21/2012
ASL;201;"Intermediate American Sign Language I";0002;LEC;7037;Mo 5:00PM - 8:30PM;Payson Smith 43 - P;Brenda Schertz;09/04/2012 - 12/21/2012
ASL;401;"Advanced American Sign Language I";0001;LEC;6764;TuTh 2:15PM - 4:00PM;Payson Smith 306 - P;Brenda Schertz;09/04/2012 - 12/21/2012
AST;100;"Astronomy";0001;LEC;4456;TuTh 11:45AM - 1:00PM;Science Building 165 - P;Jerry J Lasala;09/04/2012 - 12/21/2012
AST;103;"Activities and Experiments";0011;LAB;4457;Tu 6:00PM - 8:00PM;Bailey 308 - G;Roger Gendron;09/04/2012 - 12/21/2012
AST;103;"Activities and Experiments";0012;LAB;4458;We 6:00PM - 8:00PM;Bailey 308 - G;Bernard B Reim;09/04/2012 - 12/21/2012
AST;103;"Activities and Experiments";0013;LAB;4459;Th 6:00PM - 8:00PM;Bailey 308 - G;Roger Gendron;09/04/2012 - 12/21/2012
AST;103;"Activities and Experiments";0014;LAB;4460;Mo 6:00PM - 8:00PM;Bailey 308 - G;Bernard B Reim;09/04/2012 - 12/21/2012
BIO;101;"Biological Foundations";0002;LEC;9002;TuTh 10:15AM - 11:30AM;Masterton 113 - P;Douglas A Currie;09/04/2012 - 12/21/2012
