department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ART;370;"Digital Art IIA: 3D Modeling and Animation";0860;LAB;1057;MoWe 4:10PM - 6:40PM;Barrows Hall 124;Aaron D Boothroyd;09/04/2012 - 12/14/2012
ART;397;"Independent Study in Studio Art";0001;IND;1058;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;397;"Independent Study in Studio Art";0002;IND;1059;TBA;TBA;Michael H Lewis;09/04/2012 - 12/14/2012
ART;397;"Independent Study in Studio Art";0003;IND;1060;TBA;TBA;Owen F Smith;09/04/2012 - 12/14/2012
ART;397;"Independent Study in Studio Art";0004;IND;1061;TBA;TBA;James E Linehan;09/04/2012 - 12/14/2012
ART;397;"Independent Study in Studio Art";0005;IND;1062;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;397;"Independent Study in Studio Art";0006;IND;1063;TBA;TBA;Andrea L Mauery;09/04/2012 - 12/14/2012
ART;398;"Directed Study in Studio Art";0001;IND;1067;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;398;"Directed Study in Studio Art";0002;IND;1068;TBA;TBA;Michael H Lewis;09/04/2012 - 12/14/2012
ART;398;"Directed Study in Studio Art";0003;IND;1069;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;398;"Directed Study in Studio Art";0004;IND;1070;TBA;TBA;James E Linehan;09/04/2012 - 12/14/2012
ART;398;"Directed Study in Studio Art";0005;IND;1071;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;398;"Directed Study in Studio Art";0006;IND;1072;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;420;"Sculpture III";0001;LAB;3635;TuTh 3:10PM - 5:40PM;Old Fire Station 100;Gregory M Ondo;09/04/2012 - 12/14/2012
ART;430;"Painting III";0001;LAB;2708;Mo 12:30PM - 5:30PM;East Annex 124;Michael H Lewis;09/04/2012 - 12/14/2012;Mo 12:30PM - 5:30PM;East Annex 126;Michael H Lewis;09/04/2012 - 12/14/2012
ART;430;"Painting III";0665;STU;9604;Fr 12:00PM - 5:00PM;Fred Hutchinson Center;Kerstin L Engman;09/04/2012 - 12/14/2012
ART;440;"Printmaking III";0001;LAB;2706;TuTh 12:30PM - 3:00PM;Carnegie Hall 20;Susan Dexter Camp;09/04/2012 - 12/14/2012;TuTh 12:30PM - 3:00PM;Carnegie Hall 102;Susan Dexter Camp;09/04/2012 - 12/14/2012
ART;460;"Topics in Studio Art";0002;LAB;13906;We 6:30PM - 9:00PM;Lord Hall 200;Sheridan L Kelley;09/04/2012 - 12/14/2012
ART;460;"Topics in Studio Art";0003;LAB;13909;TuTh 5:00PM - 7:30PM;Barrows Hall 124;Aaron D Boothroyd;09/04/2012 - 12/14/2012
