department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
EDU;603;"Analysis of Teaching";0001;LEC;20298;Th 4:10PM - 6:40PM;Luther Bonney 502 - P;Glenn A Cummings;09/03/2013 - 12/23/2013
EDU;607;"Teacher Research in Literacy";0001;LEC;24179;Th 4:10PM - 6:40PM;Science Building 262 - P;Andrea Stairs;09/03/2013 - 12/23/2013
EDU;620;"Reading Development and Instruction";0001;LEC;20299;Tu 4:10PM - 6:40PM;Bailey 202 - G;Andrea Stairs;09/03/2013 - 12/23/2013
EDU;665;"CAS Directed Study";0001;RSG;22229;TBA;Blended Course (See Notes);Jeffrey S Beaudry;09/03/2013 - 12/23/2013;TBA;TBA;Jeffrey S Beaudry;09/03/2013 - 12/23/2013
EDU;667;"Professional Educator Capstone";0001;SEM;22026;TBA;Blended Course (See Notes);Jeffrey S Beaudry;09/03/2013 - 12/23/2013;TBA;TBA;Jeffrey S Beaudry;09/03/2013 - 12/23/2013
EDU;670;"Introduction to Educational Leadership";0001;LEC;20302;Mo 4:00PM - 6:30PM;Lewiston-Auburn 212;Glenn A Cummings;09/03/2013 - 12/23/2013
EDU;678;"School Law";0001;LEC;22280;We 4:10PM - 6:40PM;Payson Smith 209 - P;Sarah Forster;09/03/2013 - 12/23/2013
EDU;686;"Internship in Special Education Administration";0001;RSG;20308;We 7:00PM - 9:30PM;TBA;Joseph H Capelluti;09/03/2013 - 12/23/2013
EDU;699;"Independent Study";0001;IND;22837;TBA;Blended Course (See Notes);Jeffrey S Beaudry;09/03/2013 - 12/23/2013;TBA;TBA;Jeffrey S Beaudry;09/03/2013 - 12/23/2013
EDU;705;"Data Collection and Analysis in Education Research";0001;SEM;30325;Sa 8:00AM - 1:00PM;Luther Bonney 410 - P;;09/20/2013 - 12/14/2013;Fr 5:00PM - 7:30PM;TBA;;09/20/2013 - 10/04/2013
ENG;100;"College Writing";0014;LEC;22801;Th 4:10PM - 6:40PM;Luther Bonney 509 - P;Dianne Benedict;09/03/2013 - 12/23/2013
ENG;104;"Enriched College Writing";0037;LEC;21800;TuTh 1:15PM - 2:55PM;Payson Smith 41 - P;Edward M Williams;09/03/2013 - 12/23/2013
ENG;120;"Introduction to Literature";0006;LEC;30230;Tu 4:10PM - 6:40PM;Luther Bonney 410 - P;Richard H Abrams;09/03/2013 - 12/23/2013
ENG;145;"Literature and History";0003;LEC;24971;TuTh 1:15PM - 2:30PM;Luther Bonney 303 - P;Nancy K Gish;09/03/2013 - 12/23/2013
ENG;201;"Creative Writing";0008;LEC;20332;Tu 7:00PM - 9:30PM;Payson Smith 300 - P;Dianne Benedict;09/03/2013 - 12/23/2013
ENG;230;"Literacy Studies";0001;LEC;20333;MoWe 8:45AM - 10:00AM;Luther Bonney 327 - P;Lorrayne A Carroll;09/03/2013 - 12/23/2013
ENG;244;"Introduction to Cultural Studies";0001;LEC;20334;MoWe 11:45AM - 1:00PM;Luther Bonney 524 - P;Deepika Marya;09/03/2013 - 12/23/2013
ENG;245;"Introduction to Literary Studies";0003;LEC;25073;MoWe 2:45PM - 4:00PM;Payson Smith 43 - P;Lisa M Walker;09/03/2013 - 12/23/2013
ENG;263;"Fiction";0001;LEC;21073;MoWe 10:15AM - 11:30AM;Luther Bonney 327 - P;Kathleen M Ashley;09/03/2013 - 12/23/2013
ENG;299;"Topics";0003;LEC;22426;Th 7:00PM - 9:30PM;Luther Bonney 241 - P;Nancy K Gish;09/03/2013 - 12/23/2013
ENG;301;"Poetry Writing";0001;LEC;21876;TuTh 2:45PM - 4:00PM;Luther Bonney 310 - P;F Shelton Waldrep;09/03/2013 - 12/23/2013
