"department","courseNum","courseTitle","sectionNum","courseType","callNum","meetingTime","meetingLocation","instructor","startEndDate"
"ECE",394,"Electrical and Computer Engineering Practice",1,"FEX",1644,"TBA","TBA","Bruce E Segee","8/29/2011 - 12/9/2011"
"ECE",402,"Electrical and Computer Engineering Design Project",1,"LEC",1646,"TuTh 12:30PM - 1:45PM","Boardman Hall 210",,"8/29/2011 - 12/9/2011"
"ECE",403,"Electrical and Computer Engineering Design Project",1,"LEC",1647,"TuTh 12:30PM - 1:45PM","Boardman Hall 210",,"8/29/2011 - 12/9/2011"
"ECE",417,"Introduction to Robotics",1,"LEC",1648,"MoWeFr 12:10PM - 1:00PM","Barrows Hall 125","Richard O Eason","8/29/2011 - 12/9/2011"
"ECE",417,"Introduction to Robotics",1002,"LAB",1649,"Tu 3:10PM - 5:00PM","Barrows Hall 225B","Richard O Eason","8/29/2011 - 12/9/2011"
"ECE",417,"Introduction to Robotics",1003,"LAB",1650,"We 3:10PM - 5:00PM","Barrows Hall 225B","Richard O Eason","8/29/2011 - 12/9/2011"
"ECE",417,"Introduction to Robotics",1004,"LAB",3185,"Mo 3:10PM - 5:00PM","Barrows Hall 225B","Richard O Eason","8/29/2011 - 12/9/2011"
"ECE",445,"Analysis and Design of Digital Integrated Circuits",1,"LEC",1651,"TuTh 8:00AM - 9:15AM","Barrows Hall 125","David E Kotecki","8/29/2011 - 12/9/2011"
"ECE",462,"Introduction to Basic Semiconductor Devices and Associated Circuit Models",1,"LEC",7574,"MoWeFr 10:00AM - 10:50AM","Barrows Hall 133","Nuri W Emanetoglu","8/29/2011 - 12/9/2011"
"ECE",464,"Microelectronics Science and Engineering",1,"LEC",7573,"TuTh 11:00AM - 12:15PM","Merrill Hall 114","Rosemary L Smith","8/29/2011 - 12/9/2011"
"ECE",471,"Embedded Systems",1,"LEC",1652,"TuTh 9:30AM - 10:45AM","Barrows Hall 130","Yifeng Zhu","8/29/2011 - 12/9/2011"
"ECE",473,"Computer Architecture and Organization",1,"LEC",1653,"TuTh 2:00PM - 3:15PM","Boardman Hall 216","Yifeng Zhu","8/29/2011 - 12/9/2011"
"ECE",473,"Computer Architecture and Organization",1001,"LAB",3959,"Tu 3:30PM - 5:15PM","Barrows Hall 227","Yifeng Zhu","8/29/2011 - 12/9/2011"
"ECE",473,"Computer Architecture and Organization",1002,"LAB",3960,"Th 3:30PM - 5:15PM","Barrows Hall 227","Yifeng Zhu","8/29/2011 - 12/9/2011"
"ECE",478,"Industrial Computer Control",1,"LEC",3606,"TuTh 11:00AM - 12:15PM","Barrows Hall 123","Bruce E Segee","8/29/2011 - 12/9/2011"
"ECE",498,"Selected Topics in Electrical and Computer Engineering",1,"IND",3827,"Tu 1:00PM - 1:50PM","Barrows Hall 228","Duane Hanselman","8/29/2011 - 12/9/2011"
"ECE",498,"Selected Topics in Electrical and Computer Engineering",2,"IND",7577,"Th 10:00AM - 10:50AM","Barrows Hall 123","Staff","8/29/2011 - 12/9/2011"
"ECE",498,"Selected Topics in Electrical and Computer Engineering",288,"IND",7996,"Th 10:00AM - 10:50AM","On-line Course","Staff","8/29/2011 - 12/9/2011"
"ECE",515,"Random Variables and Stochastic Processes",1,"LEC",7576,"TuTh 9:30AM - 10:45AM","Barrows Hall 126","Ali Abedi","8/29/2011 - 12/9/2011"
"ECE",515,"Random Variables and Stochastic Processes",288,"LEC",3901,"TBA","TBA","Ali Abedi","8/29/2011 - 12/9/2011"
"ECE",523,"Mathematical Methods in Electrical Engineering",1,"LEC",7998,"TBA","TBA","Duane Hanselman","8/29/2011 - 12/9/2011"
"ECE",543,"Microelectronic Devices I",1,"LEC",7575,"TuTh 11:00AM - 12:15PM","Barrows Hall 124","Nuri W Emanetoglu","8/29/2011 - 12/9/2011"
"ECE",547,"VLSI Design/Layout",1,"LEC",3610,"TuTh 2:00PM - 3:15PM","Barrows Hall 123","David E Kotecki","8/29/2011 - 12/9/2011"
